order_id,store_id,transaction_datetime,business_day,daypart,service_mode,menu_item,modifier,quantity,unit_price,discount,tax,total_amount,payment_type,date,year,month,month_name,day,day_name,hour,dayofweek,week,quarter,is_weekend
121018,201,2025-04-14 13:44:05,2025-04-14,Lunch,Delivery,Onion Rings,Small Size,1,3.05,0.0,0.22,2.97,GiftCard,2025-04-14,2025,4,April,14,Monday,13,0,16,2,0
121019,101,2025-07-26 07:13:55,2025-07-26,Breakfast,Drive-Thru,Latte,Almond Milk,1,3.35,0.0,0.36,4.41,Card,2025-07-26,2025,7,July,26,Saturday,7,5,30,3,1
121020,402,2025-06-14 10:12:54,2025-06-14,Breakfast,Dine-In,Egg Muffin,,1,3.37,0.0,0.3,4.87,Cash,2025-06-14,2025,6,June,14,Saturday,10,5,24,2,1
121021,202,2025-08-08 19:44:57,2025-08-08,Dinner,Delivery,Veggie Burger,,1,5.04,0.0,0.45,6.49,Card,2025-08-08,2025,8,August,8,Friday,19,4,32,3,0
121022,301,2025-05-23 19:34:22,2025-05-23,Dinner,Takeout,French Fries,,1,2.63,0.0,0.17,2.8,Cash,2025-05-23,2025,5,May,23,Friday,19,4,21,2,0
121023,101,2025-06-16 11:04:34,2025-06-16,Lunch,Takeout,Chicken Sandwich,Add Bacon,3,6.18,0.0,1.51,23.05,Card,2025-06-16,2025,6,June,16,Monday,11,0,25,2,0
121024,501,2025-06-23 15:01:00,2025-06-23,Afternoon,Takeout,Bottled Water,Extra Ice,1,1.58,0.0,0.13,1.71,Card,2025-06-23,2025,6,June,23,Monday,15,0,26,2,0
121025,401,2025-07-27 11:34:16,2025-07-27,Morning,Dine-In,Coffee,Almond Milk,1,1.98,0.0,0.19,2.87,Card,2025-07-27,2025,7,July,27,Sunday,11,6,30,3,1
121026,101,2025-04-17 16:53:43,2025-04-17,Afternoon,Dine-In,Iced Tea,,2,1.9,0.0,0.38,5.58,Card,2025-04-17,2025,4,April,17,Thursday,16,3,16,2,0
121027,103,2025-08-09 16:57:43,2025-08-09,Afternoon,Takeout,Ice Cream Cone,,2,1.65,0.0,0.31,3.61,GiftCard,2025-08-09,2025,8,August,9,Saturday,16,5,32,3,1
121028,501,2025-07-01 19:25:02,2025-07-01,Dinner,Dine-In,Cheeseburger Combo,,1,8.8,0.88,0.71,8.63,MobilePay,2025-07-01,2025,7,July,1,Tuesday,19,1,27,3,0
121029,101,2025-07-24 15:58:28,2025-07-24,Afternoon,Dine-In,Brownie,,1,1.75,0.18,0.13,1.7,MobilePay,2025-07-24,2025,7,July,24,Thursday,15,3,30,3,0
121030,102,2025-04-15 11:33:36,2025-04-15,Lunch,Drive-Thru,Spicy Chicken Combo,,1,9.16,0.0,0.87,10.03,Cash,2025-04-15,2025,4,April,15,Tuesday,11,1,16,2,0
121031,301,2025-06-11 17:30:10,2025-06-11,Afternoon,Delivery,Soft Drink (Medium),,1,1.6,0.0,0.13,1.73,Card,2025-06-11,2025,6,June,11,Wednesday,17,2,24,2,0
121032,102,2025-06-22 12:32:58,2025-06-22,Lunch,Takeout,French Fries,,3,2.75,0.0,0.5,8.75,MobilePay,2025-06-22,2025,6,June,22,Sunday,12,6,25,2,1
121033,101,2025-05-31 06:39:18,2025-05-31,Breakfast,Delivery,Latte,,1,3.4,0.0,0.26,3.66,Card,2025-05-31,2025,5,May,31,Saturday,6,5,22,2,1
121034,403,2025-08-01 21:23:36,2025-08-01,Dinner,Delivery,Cheeseburger,,1,4.33,0.22,0.3,4.41,Card,2025-08-01,2025,8,August,1,Friday,21,4,31,3,0
121035,103,2025-06-07 20:54:59,2025-06-07,Dinner,Dine-In,Spicy Chicken Sandwich,,2,6.24,0.0,1.19,13.67,MobilePay,2025-06-07,2025,6,June,7,Saturday,20,5,23,2,1
121036,101,2025-04-30 12:59:53,2025-04-30,Lunch,Takeout,Veggie Burger,Spicy,1,4.81,0.0,0.31,5.12,Card,2025-04-30,2025,4,April,30,Wednesday,12,2,18,2,0
121037,102,2025-06-22 11:55:10,2025-06-22,Lunch,Takeout,Chicken Sandwich,No Pickles,1,4.85,0.0,0.46,5.31,GiftCard,2025-06-22,2025,6,June,22,Sunday,11,6,25,2,1
121038,201,2025-06-17 21:00:32,2025-06-17,Dinner,Dine-In,French Fries,Extra Sauce,2,2.7,0.0,0.53,6.43,Card,2025-06-17,2025,6,June,17,Tuesday,21,1,25,2,0
121039,103,2025-06-05 08:23:23,2025-06-05,Breakfast,Dine-In,Coffee,Extra Ice,1,2.1,0.0,0.18,2.28,Cash,2025-06-05,2025,6,June,5,Thursday,8,3,23,2,0
121040,501,2025-08-08 13:41:38,2025-08-08,Lunch,Takeout,Double Cheeseburger,,1,6.44,0.0,0.42,6.86,Card,2025-08-08,2025,8,August,8,Friday,13,4,32,3,0
121041,301,2025-05-30 00:17:43,2025-05-30,Late Night,Takeout,Soft Drink (Large),No Ice,1,1.94,0.0,0.13,2.07,Cash,2025-05-30,2025,5,May,30,Friday,0,4,22,2,0
121042,102,2025-05-28 17:24:16,2025-05-28,Afternoon,Dine-In,Side Salad,,1,3.07,0.0,0.23,3.3,Cash,2025-05-28,2025,5,May,28,Wednesday,17,2,22,2,0
121043,403,2025-07-09 11:12:52,2025-07-09,Morning,Dine-In,Coffee,,2,1.88,0.0,0.32,4.08,Cash,2025-07-09,2025,7,July,9,Wednesday,11,2,28,3,0
121044,401,2025-05-29 20:31:21,2025-05-29,Dinner,Drive-Thru,Spicy Chicken Combo,,3,9.2,0.0,2.21,29.81,Card,2025-05-29,2025,5,May,29,Thursday,20,3,22,2,0
121045,202,2025-04-12 14:51:04,2025-04-12,Lunch,Takeout,Double Cheeseburger,,1,6.11,0.31,0.46,6.26,MobilePay,2025-04-12,2025,4,April,12,Saturday,14,5,15,2,1
121046,301,2025-06-19 10:20:50,2025-06-19,Morning,Drive-Thru,Bottled Water,Light Ice,1,1.49,0.0,0.09,1.58,Card,2025-06-19,2025,6,June,19,Thursday,10,3,25,2,0
121047,102,2025-06-21 10:59:52,2025-06-21,Morning,Dine-In,Chicken Nuggets (6pc),,1,3.35,0.0,0.23,3.58,GiftCard,2025-06-21,2025,6,June,21,Saturday,10,5,25,2,1
121048,101,2025-06-18 12:42:49,2025-06-18,Lunch,Takeout,Chicken Nuggets (10pc),,1,5.48,0.0,0.36,5.84,Card,2025-06-18,2025,6,June,18,Wednesday,12,2,25,2,0
121049,102,2025-05-31 14:05:58,2025-05-31,Lunch,Drive-Thru,Double Cheeseburger,,2,6.32,0.0,0.88,13.52,Card,2025-05-31,2025,5,May,31,Saturday,14,5,22,2,1
121050,402,2025-06-07 06:41:10,2025-06-07,Breakfast,Drive-Thru,Pancake Platter,Cinnamon,1,4.78,0.0,0.34,5.22,MobilePay,2025-06-07,2025,6,June,7,Saturday,6,5,23,2,1
121051,301,2025-07-16 14:00:07,2025-07-16,Lunch,Dine-In,French Fries,,2,2.75,0.0,0.52,6.02,Card,2025-07-16,2025,7,July,16,Wednesday,14,2,29,3,0
121052,101,2025-04-14 06:30:54,2025-04-14,Breakfast,Drive-Thru,Egg Muffin,,1,3.36,0.0,0.24,3.6,Cash,2025-04-14,2025,4,April,14,Monday,6,0,16,2,0
121053,102,2025-07-13 21:33:51,2025-07-13,Dinner,Delivery,Soft Drink (Large),Light Ice,1,2.02,0.0,0.16,2.18,Card,2025-07-13,2025,7,July,13,Sunday,21,6,28,3,1
121054,501,2025-05-28 17:40:54,2025-05-28,Afternoon,Takeout,Chicken Nuggets (10pc),,1,4.81,0.0,0.35,5.16,Card,2025-05-28,2025,5,May,28,Wednesday,17,2,22,2,0
121055,201,2025-07-16 17:38:38,2025-07-16,Afternoon,Dine-In,Brownie,Caramel Topping,1,1.8,0.0,0.17,2.47,Card,2025-07-16,2025,7,July,16,Wednesday,17,2,29,3,0
121056,101,2025-06-12 11:32:11,2025-06-12,Lunch,Takeout,Soft Drink (Medium),,2,1.74,0.0,0.21,3.69,Card,2025-06-12,2025,6,June,12,Thursday,11,3,24,2,0
121057,403,2025-05-30 10:45:05,2025-05-30,Morning,Drive-Thru,Egg Muffin,Sausage Patty,1,3.53,0.0,0.4,5.13,Card,2025-05-30,2025,5,May,30,Friday,10,4,22,2,0
121058,201,2025-07-21 23:10:58,2025-07-21,Late Night,Drive-Thru,Cheeseburger,,1,4.67,0.0,0.44,5.11,Card,2025-07-21,2025,7,July,21,Monday,23,0,30,3,0
121059,103,2025-06-25 08:03:24,2025-06-25,Breakfast,Dine-In,Apple Pie,,1,1.54,0.31,0.09,1.32,MobilePay,2025-06-25,2025,6,June,25,Wednesday,8,2,26,2,0
121060,102,2025-07-06 14:43:50,2025-07-06,Lunch,Takeout,Chicken Sandwich,No Sauce,1,5.67,0.0,0.43,6.1,Card,2025-07-06,2025,7,July,6,Sunday,14,6,27,3,1
121061,201,2025-07-18 21:42:03,2025-07-18,Dinner,Takeout,Cheeseburger Combo,,1,7.07,0.0,0.6,7.67,Card,2025-07-18,2025,7,July,18,Friday,21,4,29,3,0
121062,501,2025-07-18 10:42:04,2025-07-18,Breakfast,Takeout,Coffee,,1,2.12,0.0,0.17,2.29,Card,2025-07-18,2025,7,July,18,Friday,10,4,29,3,0
121063,401,2025-07-13 17:20:28,2025-07-13,Afternoon,Takeout,Chicken Nuggets (10pc),,1,4.41,0.0,0.33,4.74,Card,2025-07-13,2025,7,July,13,Sunday,17,6,28,3,1
121064,402,2025-05-08 10:05:09,2025-05-08,Breakfast,Takeout,Breakfast Burrito,Cinnamon,2,3.65,0.0,0.68,8.18,MobilePay,2025-05-08,2025,5,May,8,Thursday,10,3,19,2,0
121065,201,2025-06-16 08:57:30,2025-06-16,Breakfast,Dine-In,Apple Pie,,1,1.44,0.0,0.09,1.53,MobilePay,2025-06-16,2025,6,June,16,Monday,8,0,25,2,0
121066,403,2025-07-10 12:40:43,2025-07-10,Lunch,Takeout,Spicy Chicken Combo,,1,8.64,0.0,0.73,9.37,MobilePay,2025-07-10,2025,7,July,10,Thursday,12,3,28,3,0
121067,301,2025-07-25 10:02:10,2025-07-25,Morning,Dine-In,Brownie,Chocolate Topping,1,2.04,0.0,0.19,2.73,Card,2025-07-25,2025,7,July,25,Friday,10,4,30,3,0
121068,101,2025-05-30 08:25:19,2025-05-30,Breakfast,Takeout,Sausage Biscuit,Cinnamon,1,2.92,0.0,0.2,3.22,Cash,2025-05-30,2025,5,May,30,Friday,8,4,22,2,0
121069,202,2025-08-05 18:26:15,2025-08-05,Dinner,Takeout,Cheeseburger Combo,,1,8.66,0.0,0.74,9.4,Cash,2025-08-05,2025,8,August,5,Tuesday,18,1,32,3,0
121070,301,2025-05-12 08:14:20,2025-05-12,Breakfast,Dine-In,Breakfast Burrito,,1,3.73,0.0,0.35,4.08,Cash,2025-05-12,2025,5,May,12,Monday,8,0,20,2,0
121071,301,2025-04-14 17:39:54,2025-04-14,Afternoon,Takeout,French Fries,No Sauce,1,2.78,0.0,0.21,2.99,Cash,2025-04-14,2025,4,April,14,Monday,17,0,16,2,0
121072,201,2025-07-08 11:50:57,2025-07-08,Lunch,Dine-In,Chicken Sandwich Combo,Add Bacon,1,9.03,0.0,0.75,10.78,Card,2025-07-08,2025,7,July,8,Tuesday,11,1,28,3,0
121073,202,2025-05-04 10:53:42,2025-05-04,Breakfast,Drive-Thru,Hash Browns,Cinnamon,1,1.63,0.0,0.13,1.86,Card,2025-05-04,2025,5,May,4,Sunday,10,6,18,2,1
121074,202,2025-07-20 05:00:57,2025-07-20,Breakfast,Drive-Thru,Egg Muffin,,2,3.49,0.0,0.63,7.61,Card,2025-07-20,2025,7,July,20,Sunday,5,6,29,3,1
121075,401,2025-06-10 12:54:49,2025-06-10,Lunch,Dine-In,Cheeseburger,,1,4.33,0.0,0.28,4.61,Card,2025-06-10,2025,6,June,10,Tuesday,12,1,24,2,0
121076,301,2025-05-02 05:13:46,2025-05-02,Breakfast,Drive-Thru,Sausage Biscuit,Cinnamon,1,2.65,0.0,0.25,3.0,Card,2025-05-02,2025,5,May,2,Friday,5,4,18,2,0
121077,501,2025-08-01 11:45:23,2025-08-01,Morning,Takeout,Egg Muffin,No Cheese,1,3.13,0.0,0.3,3.43,Card,2025-08-01,2025,8,August,1,Friday,11,4,31,3,0
121078,401,2025-05-16 10:08:02,2025-05-16,Breakfast,Drive-Thru,Breakfast Burrito,,1,4.12,0.0,0.25,4.37,Card,2025-05-16,2025,5,May,16,Friday,10,4,20,2,0
121079,401,2025-06-01 18:02:35,2025-06-01,Dinner,Drive-Thru,Spicy Chicken Combo,,2,9.72,0.0,1.46,20.9,GiftCard,2025-06-01,2025,6,June,1,Sunday,18,6,22,2,1
121080,402,2025-07-04 11:29:16,2025-07-04,Lunch,Dine-In,Chicken Sandwich,,1,5.26,0.0,0.42,5.68,Card,2025-07-04,2025,7,July,4,Friday,11,4,27,3,0
121081,401,2025-06-13 13:46:55,2025-06-13,Lunch,Drive-Thru,Chicken Sandwich,,3,5.26,0.0,1.14,16.92,Unknown,2025-06-13,2025,6,June,13,Friday,13,4,24,2,0
121082,201,2025-07-11 18:14:12,2025-07-11,Dinner,Dine-In,Cheeseburger,,1,4.38,0.0,0.39,4.77,Card,2025-07-11,2025,7,July,11,Friday,18,4,28,3,0
121083,501,2025-05-05 16:15:57,2025-05-05,Afternoon,Delivery,Milkshake,,1,4.68,0.0,0.34,5.02,Card,2025-05-05,2025,5,May,5,Monday,16,0,19,2,0
121084,201,2025-04-14 10:02:08,2025-04-14,Morning,Takeout,Chicken Nuggets (6pc),,2,3.84,0.0,0.46,8.14,Card,2025-04-14,2025,4,April,14,Monday,10,0,16,2,0
121085,101,2025-08-02 21:52:56,2025-08-02,Dinner,Drive-Thru,Spicy Chicken Sandwich,Extra Patty,1,5.8,0.0,0.7,8.5,MobilePay,2025-08-02,2025,8,August,2,Saturday,21,5,31,3,1
121086,501,2025-07-17 20:03:24,2025-07-17,Dinner,Takeout,Chicken Sandwich Combo,No Onions,1,9.51,0.0,0.67,10.18,Cash,2025-07-17,2025,7,July,17,Thursday,20,3,29,3,0
121087,501,2025-06-27 21:25:48,2025-06-27,Dinner,Takeout,Onion Rings,Small Size,3,3.21,0.0,0.63,9.36,Cash,2025-06-27,2025,6,June,27,Friday,21,4,26,2,0
121088,102,2025-07-25 01:32:02,2025-07-25,Late Night,Takeout,Onion Rings,Large Size,2,3.07,0.0,0.48,7.82,Card,2025-07-25,2025,7,July,25,Friday,1,4,30,3,0
121089,201,2025-06-25 15:37:39,2025-06-25,Afternoon,Takeout,Chicken Nuggets (10pc),,2,4.92,0.0,0.89,10.73,Cash,2025-06-25,2025,6,June,25,Wednesday,15,2,26,2,0
121090,201,2025-06-12 10:10:01,2025-06-12,Morning,Takeout,Coffee,Sugar-Free Syrup,1,1.88,0.0,0.16,2.34,Card,2025-06-12,2025,6,June,12,Thursday,10,3,24,2,0
121091,101,2025-04-27 15:12:18,2025-04-27,Afternoon,Dine-In,Ice Cream Cone,,1,1.64,0.0,0.16,1.8,Card,2025-04-27,2025,4,April,27,Sunday,15,6,17,2,1
121092,101,2025-05-23 21:49:32,2025-05-23,Dinner,Delivery,Double Cheeseburger Combo,,1,10.35,0.0,0.78,11.13,Card,2025-05-23,2025,5,May,23,Friday,21,4,21,2,0
121093,501,2025-06-17 19:17:11,2025-06-17,Dinner,Takeout,Spicy Chicken Sandwich,,2,5.66,0.0,0.68,12.0,Card,2025-06-17,2025,6,June,17,Tuesday,19,1,25,2,0
121094,103,2025-06-23 09:46:59,2025-06-23,Breakfast,Dine-In,Egg Muffin,,2,3.42,0.0,0.58,7.42,Cash,2025-06-23,2025,6,June,23,Monday,9,0,26,2,0
121095,401,2025-07-09 11:42:46,2025-07-09,Morning,Drive-Thru,Coffee,Extra Ice,1,1.87,0.0,0.11,1.98,Cash,2025-07-09,2025,7,July,9,Wednesday,11,2,28,3,0
121096,403,2025-07-16 12:46:06,2025-07-16,Lunch,Dine-In,French Fries,,1,2.66,0.0,0.19,2.85,Card,2025-07-16,2025,7,July,16,Wednesday,12,2,29,3,0
121097,102,2025-07-18 22:23:47,2025-07-18,Late Night,Takeout,Bottled Water,Oat Milk,1,1.27,0.0,0.17,2.14,Cash,2025-07-18,2025,7,July,18,Friday,22,4,29,3,0
121098,102,2025-07-07 11:24:19,2025-07-07,Lunch,Drive-Thru,French Fries,Large Size,2,2.9,0.0,0.66,7.66,Cash,2025-07-07,2025,7,July,7,Monday,11,0,28,3,0
121099,403,2025-05-07 14:40:25,2025-05-07,Lunch,Dine-In,Double Cheeseburger Combo,,1,10.16,0.0,0.71,10.87,MobilePay,2025-05-07,2025,5,May,7,Wednesday,14,2,19,2,0
121100,103,2025-07-16 06:01:19,2025-07-16,Breakfast,Drive-Thru,Egg Muffin,,1,3.49,0.0,0.26,3.75,Card,2025-07-16,2025,7,July,16,Wednesday,6,2,29,3,0
121101,102,2025-04-21 09:28:09,2025-04-21,Breakfast,Drive-Thru,Pancake Platter,Sausage Patty,1,4.02,0.0,0.37,5.59,Card,2025-04-21,2025,4,April,21,Monday,9,0,17,2,0
121102,401,2025-08-07 12:45:00,2025-08-07,Lunch,Dine-In,Chicken Sandwich,,1,6.16,0.0,0.45,6.61,Unknown,2025-08-07,2025,8,August,7,Thursday,12,3,32,3,0
121103,201,2025-04-16 19:35:45,2025-04-16,Dinner,Dine-In,Spicy Chicken Combo,,2,9.22,0.0,1.11,19.55,Card,2025-04-16,2025,4,April,16,Wednesday,19,2,16,2,0
121104,401,2025-04-22 19:11:54,2025-04-22,Dinner,Delivery,French Fries,Extra Sauce,2,2.95,0.0,0.46,6.86,MobilePay,2025-04-22,2025,4,April,22,Tuesday,19,1,17,2,0
121105,102,2025-06-01 21:11:25,2025-06-01,Dinner,Takeout,Chicken Sandwich Combo,Extra Cheese,1,8.47,0.9,0.77,8.84,Card,2025-06-01,2025,6,June,1,Sunday,21,6,22,2,1
121106,403,2025-05-08 19:22:57,2025-05-08,Dinner,Dine-In,Spicy Chicken Combo,,1,9.6,0.0,0.58,10.18,Cash,2025-05-08,2025,5,May,8,Thursday,19,3,19,2,0
121107,301,2025-07-19 18:40:57,2025-07-19,Dinner,Drive-Thru,French Fries,Small Size,2,2.34,0.0,0.37,4.45,Card,2025-07-19,2025,7,July,19,Saturday,18,5,29,3,1
121108,301,2025-06-17 23:34:44,2025-06-17,Late Night,Takeout,Double Cheeseburger,,3,5.48,0.0,1.15,17.59,Cash,2025-06-17,2025,6,June,17,Tuesday,23,1,25,2,0
121109,103,2025-06-25 17:53:06,2025-06-25,Afternoon,Dine-In,French Fries,Small Size,1,3.18,0.0,,,Card,2025-06-25,2025,6,June,25,Wednesday,17,2,26,2,0
121110,501,2025-07-06 10:30:09,2025-07-06,Breakfast,Drive-Thru,Breakfast Burrito,Extra Egg,1,3.69,0.0,0.4,5.09,Card,2025-07-06,2025,7,July,6,Sunday,10,6,27,3,1
121111,402,2025-06-25 11:25:17,2025-06-25,Morning,Dine-In,Side Salad,,2,2.89,0.0,0.52,6.3,Card,2025-06-25,2025,6,June,25,Wednesday,11,2,26,2,0
121112,501,2025-06-02 11:24:18,2025-06-02,Lunch,Drive-Thru,Chicken Sandwich,,1,5.71,0.0,0.54,6.25,Card,2025-06-02,2025,6,June,2,Monday,11,0,23,2,0
121113,101,2025-07-23 08:02:25,2025-07-23,Breakfast,Takeout,Bottled Water,,1,1.48,0.0,0.11,1.59,Cash,2025-07-23,2025,7,July,23,Wednesday,8,2,30,3,0
121114,403,2025-05-16 10:21:30,2025-05-16,Morning,Takeout,Soft Drink (Medium),Almond Milk,1,1.75,0.0,0.16,2.61,MobilePay,2025-05-16,2025,5,May,16,Friday,10,4,20,2,0
121115,402,2025-04-14 18:03:00,2025-04-14,Dinner,Dine-In,Spicy Chicken Combo,,1,9.47,0.0,0.76,10.23,Unknown,2025-04-14,2025,4,April,14,Monday,18,0,16,2,0
121116,403,2025-05-29 10:52:28,2025-05-29,Morning,Drive-Thru,Apple Pie,,1,1.91,0.38,0.09,1.62,Cash,2025-05-29,2025,5,May,29,Thursday,10,3,22,2,0
121117,101,2025-05-05 06:27:23,2025-05-05,Breakfast,Drive-Thru,Hash Browns,Sausage Patty,2,1.88,0.0,0.37,6.53,Card,2025-05-05,2025,5,May,5,Monday,6,0,19,2,0
121118,401,2025-06-23 19:19:02,2025-06-23,Dinner,Takeout,Double Cheeseburger,,1,5.82,0.0,0.52,6.34,Cash,2025-06-23,2025,6,June,23,Monday,19,0,26,2,0
121119,102,2025-06-28 15:13:59,2025-06-28,Afternoon,Takeout,Onion Rings,,1,3.44,0.0,0.29,3.73,Cash,2025-06-28,2025,6,June,28,Saturday,15,5,26,2,1
121120,401,2025-07-28 12:34:14,2025-07-28,Lunch,Dine-In,Cheeseburger,,1,4.86,0.0,0.32,5.18,Card,2025-07-28,2025,7,July,28,Monday,12,0,31,3,0
121121,401,2025-07-17 05:59:55,2025-07-17,Breakfast,Dine-In,Breakfast Burrito,No Cheese,1,4.04,0.0,0.28,4.32,Cash,2025-07-17,2025,7,July,17,Thursday,5,3,29,3,0
121122,403,2025-05-15 13:35:20,2025-05-15,Lunch,Dine-In,Spicy Chicken Sandwich,No Sauce,1,5.88,0.0,0.38,6.26,Cash,2025-05-15,2025,5,May,15,Thursday,13,3,20,2,0
121123,102,2025-04-14 05:33:54,2025-04-14,Breakfast,Drive-Thru,Breakfast Burrito,,1,3.45,0.0,0.25,3.7,Card,2025-04-14,2025,4,April,14,Monday,5,0,16,2,0
121124,403,2025-04-22 20:07:53,2025-04-22,Dinner,Drive-Thru,Veggie Burger,,1,5.81,0.0,0.42,6.23,Card,2025-04-22,2025,4,April,22,Tuesday,20,1,17,2,0
121125,403,2025-07-12 12:07:33,2025-07-12,Lunch,Dine-In,Double Cheeseburger Combo,,1,9.42,0.0,0.66,10.08,Card,2025-07-12,2025,7,July,12,Saturday,12,5,28,3,1
121126,403,2025-04-30 06:30:34,2025-04-30,Breakfast,Takeout,Latte,Extra Ice,1,3.32,0.0,0.22,3.54,Card,2025-04-30,2025,4,April,30,Wednesday,6,2,18,2,0
121127,201,2025-04-28 11:06:32,2025-04-28,Lunch,Takeout,Cheeseburger Combo,,1,8.11,0.0,0.73,8.84,Card,2025-04-28,2025,4,April,28,Monday,11,0,18,2,0
121128,401,2025-08-01 16:14:13,2025-08-01,Afternoon,Drive-Thru,Iced Tea,,1,1.88,0.0,0.14,2.02,Card,2025-08-01,2025,8,August,1,Friday,16,4,31,3,0
121129,101,2025-06-02 09:35:21,2025-06-02,Breakfast,Takeout,Breakfast Burrito,,2,3.82,0.0,0.53,8.17,Cash,2025-06-02,2025,6,June,2,Monday,9,0,23,2,0
121130,202,2025-07-03 08:17:47,2025-07-03,Breakfast,Drive-Thru,Hash Browns,Cinnamon,1,1.95,0.0,0.19,2.24,Cash,2025-07-03,2025,7,July,3,Thursday,8,3,27,3,0
121131,501,2025-06-04 12:33:47,2025-06-04,Lunch,Dine-In,Chicken Sandwich,,1,5.54,0.0,0.53,6.07,Cash,2025-06-04,2025,6,June,4,Wednesday,12,2,23,2,0
121132,202,2025-07-16 14:57:05,2025-07-16,Lunch,Takeout,Double Cheeseburger Combo,,2,10.8,0.0,1.73,23.33,MobilePay,2025-07-16,2025,7,July,16,Wednesday,14,2,29,3,0
121133,103,2025-06-20 11:05:11,2025-06-20,Lunch,Drive-Thru,Chicken Sandwich,Extra Sauce,2,5.56,0.0,0.76,12.38,Cash,2025-06-20,2025,6,June,20,Friday,11,4,25,2,0
121134,301,2025-04-18 15:47:50,2025-04-18,Afternoon,Takeout,Ice Cream Cone,Cinnamon,2,1.61,0.0,0.31,3.73,MobilePay,2025-04-18,2025,4,April,18,Friday,15,4,16,2,0
121135,401,2025-07-12 16:05:40,2025-07-12,Afternoon,Drive-Thru,Soft Drink (Medium),Almond Milk,1,1.82,0.0,0.2,2.72,Card,2025-07-12,2025,7,July,12,Saturday,16,5,28,3,1
121136,201,2025-07-30 18:15:54,2025-07-30,Dinner,Takeout,Soft Drink (Large),,1,2.11,0.0,0.14,2.25,MobilePay,2025-07-30,2025,7,July,30,Wednesday,18,2,31,3,0
121137,403,2025-04-22 18:02:18,2025-04-22,Dinner,Takeout,Spicy Chicken Sandwich,Add Bacon,1,5.17,0.0,0.59,6.76,MobilePay,2025-04-22,2025,4,April,22,Tuesday,18,1,17,2,0
121138,301,2025-05-25 14:36:15,2025-05-25,Lunch,Dine-In,Chicken Sandwich Combo,,1,9.29,0.0,0.79,10.08,Card,2025-05-25,2025,5,May,25,Sunday,14,6,21,2,1
121139,301,2025-04-26 21:15:37,2025-04-26,Dinner,Takeout,Veggie Burger,Extra Cheese,1,5.49,0.0,0.36,6.35,Card,2025-04-26,2025,4,April,26,Saturday,21,5,17,2,1
121140,101,2025-06-01 21:49:41,2025-06-01,Dinner,Takeout,Onion Rings,,1,3.06,0.0,0.23,3.29,Card,2025-06-01,2025,6,June,1,Sunday,21,6,22,2,1
121141,501,2025-06-11 00:40:57,2025-06-11,Late Night,Takeout,Soft Drink (Large),,2,2.13,0.73,0.27,4.4,Cash,2025-06-11,2025,6,June,11,Wednesday,0,2,24,2,0
121142,101,2025-06-08 11:13:27,2025-06-08,Morning,Dine-In,Apple Pie,,1,1.57,0.0,0.1,1.67,MobilePay,2025-06-08,2025,6,June,8,Sunday,11,6,23,2,1
121143,501,2025-04-29 11:26:31,2025-04-29,Lunch,Takeout,Onion Rings,Large Size,1,3.18,0.0,0.36,4.14,Cash,2025-04-29,2025,4,April,29,Tuesday,11,1,18,2,0
121144,301,2025-06-26 18:54:45,2025-06-26,Dinner,Dine-In,Veggie Burger,Extra Patty,1,5.18,0.0,0.65,7.83,MobilePay,2025-06-26,2025,6,June,26,Thursday,18,3,26,2,0
121145,403,2025-05-01 22:48:24,2025-05-01,Late Night,Drive-Thru,Soft Drink (Large),No Ice,1,1.99,0.0,0.19,2.18,Cash,2025-05-01,2025,5,May,1,Thursday,22,3,18,2,0
121146,301,2025-07-12 23:13:25,2025-07-12,Late Night,Takeout,Cheeseburger,,1,4.12,0.21,0.25,4.16,Card,2025-07-12,2025,7,July,12,Saturday,23,5,28,3,1
121147,101,2025-07-24 11:08:22,2025-07-24,Morning,Dine-In,Coffee,,1,1.6,0.0,0.12,1.72,Card,2025-07-24,2025,7,July,24,Thursday,11,3,30,3,0
121148,101,2025-07-05 10:01:03,2025-07-05,Morning,Delivery,Soft Drink (Medium),No Ice,1,1.87,0.0,0.15,2.02,Card,2025-07-05,2025,7,July,5,Saturday,10,5,27,3,1
121149,501,2025-05-20 12:09:48,2025-05-20,Lunch,Dine-In,Cheeseburger,,1,4.21,0.0,0.36,4.57,GiftCard,2025-05-20,2025,5,May,20,Tuesday,12,1,21,2,0
121150,102,2025-04-24 00:50:09,2025-04-24,Late Night,Takeout,Soft Drink (Large),Almond Milk,1,1.89,0.0,0.17,2.76,Card,2025-04-24,2025,4,April,24,Thursday,0,3,17,2,0
121151,102,2025-07-13 15:30:00,2025-07-13,Afternoon,Dine-In,Milkshake,,2,3.27,0.0,0.39,6.93,Card,2025-07-13,2025,7,July,13,Sunday,15,6,28,3,1
121152,103,2025-06-24 06:26:34,2025-06-24,Breakfast,Drive-Thru,Breakfast Burrito,Extra Egg,1,3.58,0.0,0.32,4.9,Card,2025-06-24,2025,6,June,24,Tuesday,6,1,26,2,0
121153,501,2025-07-16 11:41:28,2025-07-16,Lunch,Dine-In,Chicken Sandwich,Spicy,1,4.9,0.0,0.32,5.22,Card,2025-07-16,2025,7,July,16,Wednesday,11,2,29,3,0
121154,301,2025-05-11 20:47:26,2025-05-11,Dinner,Drive-Thru,Double Cheeseburger,,1,6.42,0.0,0.58,7.0,GiftCard,2025-05-11,2025,5,May,11,Sunday,20,6,19,2,1
